,ForecastId,ConfirmedCases,Fatalities
209,210,62.714611984110135,2.008708784539347
210,211,64.22056583885303,2.008611706486172
211,212,65.70973404913951,2.008515718788551
212,213,67.18230433224412,2.008420804540868
213,214,68.63846107045062,2.0083269446721768
214,215,70.07838608389446,2.0082341245309885
215,216,9.0,0.0
216,217,15.0,0.0
217,218,,
218,219,,
219,220,,
220,221,19.0,1.0
221,222,,
222,223,,
223,224,,
224,225,21.0,2.0
225,226,,
226,227,23.0,2.0
227,228,,
228,229,24.96138393878937,2.2930942330478032
229,230,26.951334949359108,2.2973630780343988
230,231,29.00336375639448,2.292631722198031
231,232,31.133133818112665,2.289516722179251
232,233,33.33184599888197,2.2988885772384173
233,234,35.557755441786476,2.302585719163343
234,235,37.771482840951535,2.3009297162753874
235,236,39.95427123491446,2.296723929211978
236,237,42.10254034887966,2.292031446686956
237,238,44.221466382211744,2.2880426064472323
238,239,46.32213025400787,2.285560084393404
239,240,48.41622514383644,2.284667110000774
240,241,50.511595421761825,2.2848404837315517
241,242,52.611066212964566,2.2853978993815547
242,243,54.713320077973826,2.285776224920324
243,244,56.814482043100575,2.285627794213825
244,245,58.91021051366796,2.284889175729569
245,246,60.9974015333228,2.283728611568959
246,247,63.074798544233076,2.28239723342646
247,248,65.14272536186526,2.281109874116851
248,249,67.20245527309613,2.2799956029023347
249,250,69.25550615686736,2.279087669143558
250,251,71.30307052032592,2.278341842443464
251,252,73.34573724415789,2.277676067017001
252,253,75.38350830300196,2.277010560019013
253,254,77.41599934722987,2.2762928052941183
254,255,79.4426979210748,2.2755053883476872
255,256,81.46317973114283,2.2746602937979987
256,257,83.4772240706153,2.273785196800697
257,258,85.48482299896413,2.2729090203837385
258,259,1133.0,36.0
259,260,1265.0,39.0
260,261,1451.0,43.0
261,262,,
262,263,1554.0,48.0
263,264,1628.0,56.0
264,265,1715.0,63.0
265,266,1795.0,72.0
266,267,1975.0,82.0
267,268,,
268,269,2142.0,90.0
269,270,2208.0,97.0
270,271,2277.0,102.0
271,272,2341.6101397275925,106.4834900786756
272,273,2400.704758024881,106.10075161508844
273,274,2454.144329804359,105.70833109001373
274,275,2502.0083629562328,105.32142785430595
275,276,2545.006041458284,104.98373700757841
276,277,2584.3766919387767,104.73204672771988
277,278,2620.1646030315937,104.48342976810879
278,279,2652.5718490126164,104.2488353445096
279,280,2681.924131816016,104.03684234843591
280,281,2708.480457165156,103.84282253112205
281,282,2732.4114567560805,103.6606433555332
282,283,2753.9671087759434,103.49581091107227
283,284,2773.4043134424896,103.34880553806371
284,285,2790.9451806205097,103.2172130302704
285,286,2806.7875393090803,103.09934846608436
286,287,2821.1126903921363,102.9940649103562
287,288,2834.0733040843024,102.89937559564751
288,289,2845.798010123025,102.81361228162693
289,290,2856.4006999307585,102.73575223270944
290,291,2865.984441202619,102.66504435820977
291,292,2874.642986618769,102.60084226148938
292,293,2882.4631564735632,102.54266488364449
293,294,2889.525677362684,102.4900893647702
294,295,2895.904719879049,102.44266076430355
295,296,2901.6676187749626,102.39990472289915
296,297,2906.87504622167,102.36135890420871
297,298,2911.581329557252,102.32658302135674
298,299,2915.8349849005035,102.29517381652448
299,300,2919.6794470119094,102.26677867912072
300,301,2923.153791432356,102.24109510991077
301,302,663.0,7.0
302,303,736.0,7.0
303,304,770.0,7.0
304,305,822.0,7.0
305,306,833.0,8.0
306,307,853.0,8.0
307,308,881.0,9.0
308,309,921.0,10.0
309,310,937.0,12.0
310,311,967.0,13.0
311,312,1013.0,13.0
312,313,1039.0,14.0
313,314,1067.0,16.0
314,315,1095.3987741470337,17.379810234370893
315,316,1123.7396038272022,17.37699488861013
316,317,1151.7203286862214,17.359498488410033
317,318,1179.126392860072,17.331577470038606
318,319,1205.9927048408065,17.305352549334973
319,320,1232.3729681462821,17.281736919552788
320,321,1258.384203411828,17.26380696723766
321,322,1284.134387036176,17.251123260386084
322,323,1309.6936715066456,17.24184804995306
323,324,1335.0759902610291,17.233249822968887
324,325,1360.2660446245707,17.223908279815813
325,326,1385.2318552876495,17.213012959078032
326,327,1409.9413266107306,17.200558208638107
327,328,1434.3738748527994,17.187103356702053
328,329,1458.525093431204,17.173434402290642
329,330,1482.4023114188412,17.160121545284664
330,331,1506.018885822808,17.147457664709755
331,332,1529.3887175692935,17.135469187943627
332,333,1552.5223689833606,17.123993902491463
333,334,1575.4254935024014,17.112793300401822
334,335,1598.0996224881208,17.10166710252911
335,336,1620.5439614536613,17.090502302951585
336,337,1642.7572512521206,17.079276325248088
337,338,1664.7391190734602,17.06803223383641
338,339,1686.4906761730658,17.056842134950887
339,340,1708.014388742737,17.04577186083901
340,341,1729.3135427443622,17.034861241641075
341,342,1750.391631207783,17.02412033816046
342,343,1771.2518870839474,17.013536513953156
343,344,1791.8970576788001,17.003086173002508
344,345,87.0,1.0
345,346,91.0,1.0
346,347,93.0,2.0
347,348,96.0,2.0
348,349,,
349,350,,
350,351,99.0,2.0
351,352,100.0,2.0
352,353,103.0,2.0
353,354,,
354,355,,
355,356,,
356,357,103.0,2.0
357,358,103.92281687259674,2.0040274879715945
358,359,104.75094312822449,2.0036142257825404
359,360,105.4804856208545,2.0031839725747167
360,361,106.11891096427648,2.002786306219302
361,362,106.68556600030581,2.0032403827207768
362,363,107.20139823599777,2.002949755595694
363,364,107.68302979278342,2.002754181071653
364,365,108.14041739649349,2.002615543485054
365,366,108.5774342976631,2.002499054848537
366,367,108.99326981430772,2.0023779303758817
367,368,109.38455261332909,2.002237527137799
368,369,109.747430750541,2.002075096788707
369,370,110.07941370638348,2.001898424553397
370,371,110.38045287330608,2.001721474358736
371,372,110.65293798965641,2.0015581897389945
372,373,110.90082969596044,2.0014175538037398
373,374,111.12852833617741,2.0013020809705906
374,375,111.33989368746548,2.0012086800408304
375,376,111.53766073790405,2.0011309189758038
376,377,111.72333595708156,2.0010617725664543
377,378,111.89744736801524,2.000995645624952
378,379,112.05994696241514,2.0009292441509325
379,380,112.21063231911516,2.000861685143657
380,381,112.34949989976818,2.000794105902556
381,382,112.4769470126066,2.000728798644672
382,383,112.59378451209624,2.0006681282092504
383,384,112.70110199852832,2.0006136885875194
384,385,112.80006982249796,2.0005659415452324
385,386,112.89175579190878,2.0005243006981783
386,387,112.97700819644871,2.0004875107446525
387,388,2298.0,10.0
388,389,2389.0,12.0
389,390,2493.0,12.0
390,391,2580.0,16.0
391,392,2637.0,18.0
392,393,2686.0,21.0
393,394,2734.0,21.0
394,395,2773.0,21.0
395,396,2822.0,22.0
396,397,2857.0,23.0
397,398,,
398,399,2863.0,25.0
399,400,2870.0,25.0
400,401,2875.9808837175374,25.44264618208217
401,402,2881.3133459600617,25.39465640267005
402,403,2886.1656353295507,25.37786431365891
403,404,2890.642761690692,25.310681136208487
404,405,2894.8001230854284,25.28849169256335
405,406,2898.615858938713,25.26478527849
406,407,2902.0538345280665,25.238571368373194
407,408,2905.100858083392,25.211442042029123
408,409,2907.770149114909,25.185230056882148
409,410,2910.0960740140254,25.161402858017322
410,411,2912.128647231695,25.141046310904578
411,412,2913.9203923973637,25.124334534914475
412,413,2915.515958891427,25.110721112447077
413,414,2916.948570756735,25.0994132052923
414,415,2918.240662516062,25.08966209650844
415,416,2919.406177199038,25.080878536089006
416,417,2920.453932440027,25.07270685758705
417,418,2921.3909360632897,25.065021472887892
418,419,2922.2246337002675,25.057852762736076
419,420,2922.963804549979,25.051293267358645
420,421,2923.6183847581,25.04542327073089
421,422,2924.198671868944,25.040267851380964
422,423,2924.714413842834,25.03578887203836
423,424,2925.17415400521,25.031902739499888
424,425,2925.5849630109155,25.028507260765533
425,426,2925.952506527655,25.025504939592
426,427,2926.2813232163194,25.022817569619047
427,428,2926.5751767946745,25.0203913752345
428,429,2926.8373712759953,25.018194456174232
429,430,2927.0709650944696,25.016209770973788
430,431,21.0,0.0
431,432,22.0,0.0
432,433,26.0,0.0
433,434,27.0,0.0
434,435,28.0,0.0
435,436,,
436,437,,
437,438,,
438,439,,
439,440,,
440,441,,
441,442,,
442,443,,
443,444,28.977213203907013,0.0055881348953388255
444,445,29.948554758343324,0.00555455822121158
445,446,30.89903939955411,0.005435289218154078
446,447,31.83033239567205,0.005325542950693193
447,448,32.764984042833355,0.005344749194552405
448,449,33.703152970000765,0.005364862548588454
449,450,34.6418136508385,0.005367674612357096
450,451,35.582010230898746,0.0053764575596266795
451,452,36.52309762412112,0.005381551621082874
452,453,37.46202329838129,0.00536918996129538
453,454,38.398068264652906,0.005352716806031258
454,455,39.331539795971494,0.005338000773128172
455,456,40.26245398094642,0.0053233767419697655
456,457,41.19100009987356,0.005309835098791674
457,458,42.117629432503314,0.005298874071707296
458,459,43.04253825141132,0.005289035417534413
459,460,43.96572252927074,0.005279173733335359
460,461,44.88716572721942,0.005269217472648457
461,462,45.80682658686716,0.0052590252783402715
462,463,46.72463548596655,0.005248434953400263
463,464,47.64055496051797,0.00523763039283309
464,465,48.5545828949024,0.005226813734225912
465,466,49.46672788080071,0.0052160462066288245
466,467,50.377003529077705,0.005205356511942739
467,468,51.28542658381292,0.005194762567267991
468,469,52.192009208072044,0.005184238176352273
469,470,53.096757345994995,0.00517374777664299
470,471,53.99967395471738,0.005163274287135664
471,472,54.9007606968151,0.005152810304968605
472,473,55.80001881011599,0.005142353401245529
473,474,835.0,4.0
474,475,873.0,4.0
475,476,900.0,4.0
476,477,907.0,4.0
477,478,921.0,4.0
478,479,934.0,4.0
479,480,943.0,4.0
480,481,953.0,4.0
481,482,965.0,4.0
482,483,974.0,5.0
483,484,983.0,5.0
484,485,987.0,5.0
485,486,998.0,5.0
486,487,1008.303918838501,5.273127718099488
487,488,1017.7971550404906,5.245311582697121
488,489,1026.7351982662954,5.230965024285169
489,490,1035.2296177609376,5.219501489901549
490,491,1043.291242610452,5.208317786355128
491,492,1050.9638900592877,5.198266349757152
492,493,1058.2853984730361,5.189192681872858
493,494,1065.2488043320614,5.179939071976513
494,495,1071.8433565620646,5.1704076471184734
495,496,1078.0724541591865,5.1609640545975815
496,497,1083.9458948006757,5.1517736406199734
497,498,1089.4793443808142,5.142988043844725
498,499,1094.6969919844512,5.134827509225554
499,500,1099.6261167513733,5.127371885851932
500,501,1104.2913335765809,5.1205523278539165
501,502,1108.712744031644,5.1142522079307176
502,503,1112.9057080488976,5.108348998948219
503,504,1116.8812425520316,5.102730474653785
504,505,1120.6475763980588,5.097324589536816
505,506,1124.212071965517,5.092108953213102
506,507,1127.5825694327161,5.0870959123488255
507,508,1130.7679864413267,5.082313309318996
508,509,1133.7783065002056,5.077788686845659
509,510,1136.6240876011025,5.07353688995164
510,511,1139.3157620642012,5.069554671199456
511,512,1141.8630347122294,5.06582323156753
512,513,1144.2745467790858,5.0623150872080735
513,514,1146.5578273329706,5.059001499014394
514,515,1148.7194704951833,5.0558583073322865
515,516,1150.765429936808,5.052868962499208
516,517,,
517,518,396.0,0.0
518,519,407.0,0.0
519,520,,
520,521,411.0,0.0
521,522,,
522,523,415.0,2.0
523,524,420.0,3.0
524,525,428.0,3.0
525,526,429.0,3.0
526,527,,
527,528,,
528,529,433.0,4.0
529,530,436.0536098480225,4.536024758030179
530,531,438.3325774298576,4.3923202301796405
531,532,440.0429395290207,4.294435804081907
532,533,441.35247007072564,4.225433361862582
533,534,442.37279361423174,4.175646889686651
534,535,443.19022839980835,4.140719949590521
535,536,443.8592275244864,4.115167013640589
536,537,444.41090408804314,4.094970142675305
537,538,444.86360032539284,4.077930854942453
538,539,445.2306707533474,4.06319052361037
539,540,445.52334726636184,4.050383743002423
540,541,445.7528726523468,4.0395123884075375
541,542,445.9309791447476,4.030660717007181
542,543,446.068883590383,4.023740005906934
543,544,446.17621725721017,4.018477300515944
544,545,446.26061406528464,4.014528760932864
545,546,446.3277728674048,4.011561268758862
546,547,446.38173917181234,4.009290203658844
547,548,446.42531984820715,4.0075023362029585
548,549,446.4604963576965,4.006055573764985
549,550,446.48874775899765,4.004863428663802
550,551,446.5112654710266,4.003876384217453
551,552,446.52907442193526,4.003065779335966
552,553,446.5430801774103,4.002411065982511
553,554,446.5540718574781,4.001892198243017
554,555,446.5627117761116,4.001487346680154
555,556,446.56953286877615,4.001174239013133
556,557,446.5749479623525,4.000932198761944
557,558,446.5792681798702,4.000743717788922
558,559,446.58272520499,4.0005951207474615
559,560,72.0,2.0
560,561,74.0,2.0
561,562,80.0,2.0
562,563,82.0,2.0
563,564,86.0,2.0
564,565,89.0,2.0
565,566,98.0,3.0
566,567,111.0,3.0
567,568,122.0,4.0
568,569,133.0,4.0
569,570,,
570,571,144.0,5.0
571,572,165.0,6.0
572,573,188.88766872882843,7.285138465532281
573,574,213.68284930553318,7.181228258740624
574,575,238.4806694258017,7.181354005090323
575,576,262.5254803312403,7.145481075635443
576,577,285.88905520726297,7.113027379792051
577,578,308.31282264366007,7.068255489463352
578,579,330.1200987874867,7.0388861959508935
579,580,351.6105567360554,7.023793157851647
580,581,372.9365738721791,7.015959291348864
581,582,394.1325302909972,7.009763272967057
582,583,415.21949766369835,7.004571096980749
583,584,436.1550460445164,6.9973575825814915
584,585,456.88310593364616,6.987472949195277
585,586,477.3713031149754,6.976046026620723
586,587,497.61064951218043,6.964190917217191
587,588,517.6021578865644,6.952384055184427
588,589,537.3567835803658,6.941099099406638
589,590,556.8885335259009,6.930481425894412
590,591,576.2075779207029,6.920348254791273
591,592,595.3193549098797,6.910474153818997
592,593,614.226437913643,6.900722649117638
593,594,632.9294618331305,6.891001390744316
594,595,651.4284027935671,6.8812789949903275
595,596,669.7238249445865,6.8715834750030815
596,597,687.8172061646773,6.861958360304004
597,598,705.7106795035534,6.8524348628765335
598,599,723.4067629732359,6.843031322105423
599,600,740.9080833896995,6.833752921348898
600,601,758.2171400322072,6.8245935848307955
601,602,775.3362225000374,6.8155433235162866
602,603,1036.0,5.0
603,604,1085.0,7.0
604,605,1115.0,8.0
605,606,1135.0,8.0
606,607,1158.0,10.0
607,608,1191.0,11.0
608,609,1212.0,12.0
609,610,1228.0,12.0
610,611,1241.0,13.0
611,612,1265.0,14.0
612,613,1268.0,14.0
613,614,1281.0,14.0
614,615,1291.0,14.0
615,616,1299.668811917305,14.218292930480928
616,617,1307.1869565628995,14.189317503035241
617,618,1313.791421116817,14.170663788208385
618,619,1319.6206963780628,14.150632377609409
619,620,1324.7625662358687,14.132869361512004
620,621,1329.2841513591454,14.116840788461412
621,622,1333.247404583956,14.102413118195033
622,623,1336.7042391372036,14.089326920486975
623,624,1339.7079535630744,14.077617992863825
624,625,1342.3143978984936,14.067352267607072
625,626,1344.5779089828889,14.058490642679796
626,627,1346.5475748603853,14.05089748569534
627,628,1348.2661837147905,14.04441000404298
628,629,1349.7694200630615,14.03884463421283
629,630,1351.0861447873556,14.034025048910642
630,631,1352.2396875323718,14.02980831725533
631,632,1353.2494139448856,14.026092006885165
632,633,1354.1319788786068,14.022806069091466
633,634,1354.9022257849265,14.019903696024878
634,635,1355.5736974299036,14.017351277105172
635,636,1356.1587971286376,14.015119368156245
636,637,1356.6687483526528,14.013177481229773
637,638,1357.1135160534202,14.011493095324541
638,639,1357.50177753665,14.010032936811525
639,640,1357.8409746195696,14.008765079840716
640,641,1358.1374408401905,14.007660885734785
641,642,1358.396572659879,14.006696139805484
642,643,1358.6230065796244,14.005851204167595
643,644,1358.8207738375286,14.005110438422673
644,645,1358.993418599818,14.004461256307168
645,646,400.0,2.0
646,647,,
647,648,436.0,2.0
648,649,453.0,3.0
649,650,460.0,4.0
650,651,,
651,652,481.0,6.0
652,653,495.0,6.0
653,654,506.0,6.0
654,655,514.0,6.0
655,656,,
656,657,517.0,6.0
657,658,527.0,6.0
658,659,536.1281825304031,6.0441857216100585
659,660,544.6177759268322,6.041094578153737
660,661,552.6077188822145,6.04569000793504
661,662,560.2021373695704,6.043428225068313
662,663,567.4741088848677,6.041584331464282
663,664,574.4376083542628,6.0398203526344325
664,665,581.0634918150247,6.0378897158076645
665,666,587.3185398938167,6.035769115993696
666,667,593.1798859164759,6.033517754479701
667,668,598.6412247661866,6.031230337534655
668,669,603.7192282677612,6.029038257416446
669,670,608.4501353123608,6.027053407216392
670,671,612.8776512231871,6.025318483276768
671,672,617.0427341716645,6.023817776175465
672,673,620.9777799959618,6.022502322725067
673,674,624.7039870402381,6.021308090729972
674,675,628.2320817780811,6.020175197428542
675,676,631.5658867118685,6.0190641628769095
676,677,634.7066951016094,6.017960523754808
677,678,637.6569183896299,6.016870674320523
678,679,640.4223563629864,6.015813990619471
679,680,643.012765151792,6.014813096761322
680,681,645.4408688622606,6.013884964938789
681,682,647.7205439264276,6.013036184657731
682,683,649.8650024511593,6.0122629570146495
683,684,651.8855120509187,6.011554162546762
684,685,653.7908758843955,6.0108957084120425
685,686,655.5876293584878,6.010274626608353
686,687,657.2807154436694,6.009681810883838
687,688,658.8743245915703,6.009112958004775
688,689,11129.0,158.0
689,690,11524.0,168.0
690,691,11781.0,186.0
691,692,12051.0,204.0
692,693,12297.0,220.0
693,694,12639.0,243.0
694,695,12942.0,273.0
695,696,13244.0,295.0
696,697,13555.0,319.0
697,698,13806.0,337.0
698,699,13945.0,350.0
699,700,14041.0,368.0
700,701,14226.0,384.0
701,702,14394.037867546082,401.5997794069431
702,703,14546.681663429981,399.98745077301317
703,704,14686.673965407084,398.6623714609537
704,705,14816.792318650192,397.1953023996875
705,706,14938.932550368994,396.38624108381
706,707,15053.934699484716,395.6623681162078
707,708,15162.133041093191,394.97239398658144
708,709,15263.594028298532,394.28915886634314
709,710,15358.331843600088,393.6073619933857
710,711,15446.48213106459,392.93932078544105
711,712,15528.368332838776,392.30407984608775
712,713,15604.440889251631,391.7145180611795
713,714,15675.197064004331,391.1753837889619
714,715,15741.11314769551,390.68455014707405
715,716,15802.602059003564,390.23559058898786
716,717,15860.001066610183,389.8208334484237
717,718,15913.584767475637,389.43392318601707
718,719,15963.586946925681,389.07072109384916
719,720,16010.220503514009,388.72910904433473
720,721,16053.69067125506,388.4083097765357
721,722,16094.200433539416,388.10809505468336
722,723,16131.949588978345,387.8281419103023
723,724,16167.130772883991,387.5677239132185
724,725,16199.925381305598,387.3257012897631
725,726,16230.501074140751,387.1006810567762
726,727,16259.011280404524,386.8912200604403
727,728,16285.596274681411,386.6959843099312
728,729,16310.385073784284,386.5138321546106
729,730,16333.497360774942,386.34381705876876
730,731,16355.045001761076,386.1851463050776
731,732,400.0,5.0
732,733,443.0,5.0
733,734,521.0,5.0
734,735,584.0,7.0
735,736,641.0,7.0
736,737,717.0,8.0
737,738,822.0,8.0
738,739,926.0,9.0
739,740,991.0,10.0
740,741,1058.0,11.0
741,742,1098.0,11.0
742,743,1148.0,12.0
743,744,1197.0,13.0
744,745,1243.5502564311028,13.72746151580743
745,746,1288.584212649626,13.703765619465921
746,747,1332.8055549177914,13.691066540633376
747,748,1376.3121295551261,13.679896549659347
748,749,1419.2615927820345,13.6711903224079
749,750,1462.0657639184408,13.668919778430386
750,751,1504.7179703399984,13.666544958390956
751,752,1547.088094152146,13.662136728268141
752,753,1589.120412945802,13.656857699329539
753,754,1630.7718151531574,13.650904946788284
754,755,1671.9832653482504,13.644029621446155
755,756,1712.7495555679568,13.637072908953057
756,757,1753.0967434921995,13.630523411388252
757,758,1793.0458829259385,13.624302930977034
758,759,1832.6131471255774,13.618335197221176
759,760,1871.81323787828,13.612597214817846
760,761,1910.6524854246024,13.606958157892974
761,762,1949.1307875005655,13.601317502843528
762,763,1987.2474917679174,13.595666653414705
763,764,2025.0029314858375,13.590021011974983
764,765,2062.39831627372,13.584394273794349
765,766,2099.4363865972005,13.578810362086404
766,767,2136.1211261823028,13.57328870583297
767,768,2172.456789064152,13.567833529274314
768,769,2208.447424611428,13.562441633997107
769,770,2244.0967852870367,13.557108380123058
770,771,2279.4082686598567,13.551828221565659
771,772,2314.384978139183,13.546596561362572
772,773,2349.029897866448,13.541411535661984
773,774,2383.3460079408965,13.536273081294857
774,775,24.0,1.0
775,776,,
776,777,28.0,4.0
777,778,,
778,779,29.0,5.0
779,780,33.0,6.0
780,781,40.0,7.0
781,782,41.0,8.0
782,783,42.0,8.0
783,784,46.0,8.0
784,785,,
785,786,47.0,8.0
786,787,49.0,8.0
787,788,50.91563618183136,8.093217216661401
788,789,52.82455761834496,8.150189347023069
789,790,54.7059111571303,8.262682105738621
790,791,56.565086944051075,8.259585559321254
791,792,58.41000210431798,8.2575944335911
792,793,60.24777852342698,8.256597693998556
793,794,62.071106067432844,8.254580284266996
